epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,6329.12,1.44729,0.70909,1.06645,0.93142,0.90566,0.93269,0.55933,1.38091,0.62226,1.03769,0.00505333,0.00505333,0.00505333
120,6377.57,1.4301,0.70309,1.05572,0.93863,0.90163,0.93383,0.55761,1.38845,0.62029,1.03763,0.00492667,0.00492667,0.00492667
121,6429.65,1.43367,0.69376,1.06067,0.94022,0.89744,0.93499,0.5584,1.38951,0.61856,1.03714,0.0048,0.0048,0.0048
122,6486.18,1.43168,0.68637,1.05647,0.93895,0.90291,0.93582,0.55927,1.38997,0.61772,1.03943,0.00467333,0.00467333,0.00467333
123,6546.92,1.43735,0.68363,1.0534,0.94441,0.89967,0.93673,0.55835,1.39065,0.62022,1.04117,0.00454667,0.00454667,0.00454667
124,6595.67,1.43274,0.69242,1.05751,0.94053,0.89959,0.93548,0.55849,1.38494,0.61736,1.0418,0.00442,0.00442,0.00442
125,6650.71,1.43581,0.69213,1.05885,0.94199,0.90308,0.93494,0.56043,1.38365,0.61624,1.03963,0.00429333,0.00429333,0.00429333
126,6702.34,1.42959,0.6896,1.06132,0.93948,0.90452,0.93527,0.56056,1.38422,0.61887,1.03968,0.00416667,0.00416667,0.00416667
127,6755.4,1.44019,0.68922,1.0573,0.93735,0.90546,0.93485,0.55973,1.38562,0.61767,1.03823,0.00404,0.00404,0.00404
128,6811.21,1.39379,0.67136,1.04771,0.93665,0.90602,0.93657,0.56184,1.37785,0.61505,1.03757,0.00391333,0.00391333,0.00391333
129,6862.38,1.40773,0.68175,1.04858,0.94073,0.90191,0.93607,0.56179,1.37573,0.61243,1.03432,0.00378667,0.00378667,0.00378667
130,6919.09,1.38457,0.66265,1.0448,0.94285,0.90275,0.93559,0.56527,1.3641,0.608,1.03238,0.00366,0.00366,0.00366
131,6975.84,1.39538,0.6592,1.03935,0.94957,0.90049,0.93866,0.56536,1.36208,0.60445,1.03223,0.00353333,0.00353333,0.00353333
